idDayValues,MachineID,Days,PowerRun,Operation,SmallStop,Fault,Break,Maintenance,Eat,Waiting,CheckMachinery,ChangeProductCode,Glue_CleaningPaper,MachineryEdit,Others,TargetDayHours,OEERatio,OKProductRatio,OutputRatio,ActivityRatio,Note
7007,34,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7008,35,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7009,36,2025-08-26,8.79444408416748,6.13444423675537,0.0008333334,0,1.907222,0,0,0,0,0,0,0,0.5227778,24,92.12,100,240.28,38.3402764797211,
7010,37,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7011,38,2025-08-26,8.79305553436279,6.36694431304932,0.004444445,0,0,0,0,0,0,0,0,0,0.02027778,24,15.78,99.85,39.71,39.7934019565582,
7012,39,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7013,40,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7014,41,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7015,42,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7016,43,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7017,44,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7018,45,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7019,46,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7020,47,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7021,48,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7022,100,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7023,101,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7024,49,2025-08-26,0.0077777779661119,0.0077777779661119,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0324074081921329,
7025,50,2025-08-26,0.00611111102625728,0.00388888898305595,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0.02,0.0162037040960665,
7026,51,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7027,52,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7028,53,2025-08-26,0.00722222216427326,0.00722222216427326,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0.01,0.0300925923511386,
7029,54,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7030,55,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7031,56,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7032,57,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7033,58,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7034,59,2025-08-26,0.0077777779661119,0.0077777779661119,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0324074081921329,
7035,60,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7036,61,2025-08-26,0.0077777779661119,0.0077777779661119,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0.04,0.0324074081921329,
7037,62,2025-08-26,0.0111111113801599,0.0111111113801599,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0462962974173327,
7038,63,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7039,64,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7040,65,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7041,66,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7042,67,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7043,68,2025-08-26,0.0122222220525146,0,0,0,0,0,0,0,0,0,0,0,0.01222222,24,0,0,0,0,
7044,69,2025-08-26,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0.0075,24,0,0,0,0,
7045,70,2025-08-26,0.00805555563420057,0,0,0,0,0,0,0,0,0,0,0,0.008055556,24,0,0,0,0,
7046,71,2025-08-26,0.0102777779102325,0,0,0,0,0,0,0,0,0,0,0,0.01027778,24,0,0,0,0,
7047,72,2025-08-26,0.00833333376795053,0,0,0,0,0,0,0,0,0,0,0,0.008333334,24,0,0,0,0,
7048,97,2025-08-26,0.00833333376795053,0,0,0,0,0,0,0,0,0,0,0,0.008333334,24,0,0,0,0,
7049,73,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7050,74,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7051,75,2025-08-26,23.9869441986084,18.4552783966064,1.885278,2.678333,4.342778,0,0,0,0.1597222,0,0,0,0.06944445,24,0,92.84,0,115.34548997879,
7052,76,2025-08-26,0.0113888885825872,0.0113888885825872,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0,0.0711805536411703,
7053,77,2025-08-26,0.0105555551126599,0,0,0,0,0,0,0,0,0,0,0,0.01055556,24,0,0,0,0,
7054,78,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7055,79,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7056,80,2025-08-26,0.0102777779102325,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7057,81,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7058,82,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7059,83,2025-08-26,0.0105555551126599,0,0.01055556,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7060,84,2025-08-26,0.00944444444030523,0,0.009444444,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7061,85,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7062,86,2025-08-26,0.0116666667163372,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7063,87,2025-08-26,0.0108333332464099,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7064,88,2025-08-26,2.20527768135071,1.11027777194977,0,0,0,0,0,0,0,0,0,0,0.2416667,24,0,98.56,0,6.93923607468605,
7065,89,2025-08-26,-3.57249999046326,6.5,0,0,0,0,0,0,0.5019444,0,0,0,1.746944,24,0,99.92,0,40.625,
7066,90,2025-08-26,1.87111115455627,3.09750008583069,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0,19.3593755364418,
7067,91,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7068,92,2025-08-26,0.000833333353511989,0.000833333353511989,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.00520833345944993,
7069,93,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7070,94,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7071,95,2025-08-26,0.0113888885825872,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,
7072,96,2025-08-26,0.00999999977648258,0.00999999977648258,0,0,0,0,0,0,0,0.01,0,0,0,24,0,100,0,0.0624999986030161,
7073,102,2025-08-26,0.00999999977648258,0.00999999977648258,0,0,0,0,0,0,0,0.01,0,0,0,24,0,0,0,0.0624999986030161,
7074,1,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7075,2,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7076,3,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7077,4,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7078,5,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7079,6,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7080,7,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7081,8,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7082,9,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7083,10,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7084,11,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7085,12,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7086,13,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7087,14,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7088,15,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7089,16,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7090,17,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7091,18,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7092,19,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7093,20,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7094,21,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7095,22,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7096,23,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7097,24,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7098,98,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7099,99,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7100,25,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7101,26,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7102,27,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7103,28,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7104,29,2025-08-27,8.79638862609863,0.0183333326131105,0,0,0,0,0,0,0,0,0,0,8.773611,24,0.01,100,5.78,0.114583328831941,
7105,30,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7106,31,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7107,32,2025-08-27,8.79805564880371,0,0,0,0,0,0,0,0,0,0,0,8.798056,24,0,0,0,0,
7108,33,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7109,34,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7110,35,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7111,36,2025-08-27,8.79444408416748,6.13444423675537,0.0008333334,0,1.907222,0,0,0,0,0,0,0,0.5227778,24,92.12,100,240.28,38.3402764797211,
7112,37,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7113,38,2025-08-27,8.79305553436279,6.36694431304932,0.004444445,0,0,0,0,0,0,0,0,0,0.02027778,24,15.78,99.85,39.71,39.7934019565582,
7114,39,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7115,40,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7116,41,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7117,42,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7118,43,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7119,44,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7120,45,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7121,46,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7122,47,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7123,48,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7124,100,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7125,101,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7126,49,2025-08-27,7.15666675567627,7.14611101150513,0.005833333,0,0,0,0,0,0,0,0,0,0,24,1.77,100,5.93,29.775462547938,
7127,50,2025-08-27,7.15500020980835,3.01138877868652,0.0002777778,0,0.1144444,0,0,0,0.3847222,0,0,0,0.1380556,24,3.17,100,25.28,12.5474532445272,
7128,51,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7129,52,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7130,53,2025-08-27,7.15111112594604,5.90055561065674,0,0,0.0002777778,0,0,0,3.368889,0,0,0,0.1155556,24,2.88,100,11.71,24.5856483777364,
7131,54,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7132,55,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7133,56,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7134,57,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7135,58,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7136,59,2025-08-27,7.15194463729858,6.53000020980835,0.0002777778,0,0.1141667,0,0,0,0.3855556,0,0,0,0.2080556,24,7.81,100,28.7,27.2083342075348,
7137,60,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7138,61,2025-08-27,7.15166664123535,6.49166679382324,0.01388889,0,0.1122222,0,0,0,0.3847222,0,0,0,0.1513889,24,7.76,100,28.7,27.0486116409302,
7139,62,2025-08-27,7.15500020980835,5.68694448471069,0.002777778,0,0.1466667,0,0,0,0.06083333,0,0.2152778,0,0.2325,24,0,0,0.02,23.6956020196279,
7140,63,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7141,64,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7142,65,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7143,66,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7144,67,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7145,68,2025-08-27,7.15638875961304,2.75416660308838,0,0,0,0,0,0,0,0,0,0,4.432778,24,0.59,100,5.13,11.4756941795349,
7146,69,2025-08-27,7.15138912200928,1.9461110830307,0,0,0,0,0,0,0.2144444,0,0,0,3.557778,24,0.42,100,5.13,8.10879617929459,
7147,70,2025-08-27,7.15194463729858,0.0558333322405815,0.001111111,0,0,0,0,0,0,0,0,0,7.039166,24,0,100,0.12,0.232638884335756,
7148,71,2025-08-27,7.15416669845581,0.918333351612091,0.002777778,0,0,0,0,0,0.2111111,0,0,0,3.541111,24,0.19,99.05,5.13,3.82638896505038,
7149,72,2025-08-27,7.15222215652466,2.88527774810791,0,0,0,0,0,0,0.2097222,0,0,0,4.095556,24,0.61,100,5.08,12.0219906171163,
7150,97,2025-08-27,7.15222215652466,2.79972219467163,0,0,0,0,0,0,0.2097222,0,0,0,4.144444,24,0.03,100,0.24,11.6655091444651,
7151,73,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7152,74,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7153,75,2025-08-27,7.13722229003906,6.43944454193115,0.2941666,0,0.1283333,0,0,0,0,0,0,0,0.01388889,24,0,90.36,0,40.2465283870697,
7154,76,2025-08-27,7.15555572509766,6.93472242355347,0.6572222,0,0.1266667,0,0,0,0,0,0,0,0.03361111,24,0,98.11,0,43.3420151472092,
7155,77,2025-08-27,7.15444421768188,0,0,0,0,0,0,0,0,0,0,0,4.740278,24,0,0,0,0,
7156,78,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7157,79,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7158,80,2025-08-27,7.15416669845581,0,0,0,0,0,0,0,0,0,0,0,4.7125,24,0,0,0,0,
7159,81,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7160,82,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7161,83,2025-08-27,7.15444421768188,2.16249990463257,7.156676,0,0.7775,0,0,0,0,0,0,0,0.2155555,24,0,97.7,0,13.5156244039536,
7162,84,2025-08-27,7.15333318710327,2.11361122131348,7.155564,0,0.08583333,0,0,0,0,0,0,0,0.305,24,0,98.43,0,13.2100701332092,
7163,85,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7164,86,2025-08-27,7.15555572509766,2.99444437026978,0.03388889,0,0,0,0,0,0,0,0,0,0.002222222,24,0,100,0,18.7152773141861,
7165,87,2025-08-27,7.15472221374512,3.36833333969116,0.02527777,0,0,0,0,0,0.0005555556,0,0,0,0.009166666,24,0,100,0,21.0520833730698,
7166,88,2025-08-27,0.80861109495163,0.294722229242325,0,0,0,0,0,0,0,0,0,0,0.3830556,24,0,80.43,0,1.84201393276453,
7167,89,2025-08-27,3.5716667175293,8.76277732849121,0,0,1.871944,0,0,0,0.5019444,0,0,0,1.972222,24,0,99.93,0,54.7673583030701,
7168,90,2025-08-27,9.01527786254883,7.71527767181396,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0,48.2204854488373,
7169,91,2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7170,92,2025-08-27,7.14499998092651,7.1438889503479,0,0,0,0,0,0,0,0,0,0,0,24,0,100,0,44.6493059396744,
7171,93,2025-08-27,6.1399998664856,2.81055545806885,0,0,0,0,0,0,0,0,0,0,1.471944,24,0,99.42,0,17.5659716129303,
7172,94,2025-08-27,6.13555574417114,1.14555549621582,0,0,0,0,0,0,0,0,0,0,1.4,24,0,100,0,7.15972185134888,
7173,95,2025-08-27,7.15527772903442,1.67388892173767,0.008055556,0,0.1463889,0,0,0,0,0,0,0,0,24,0,99.69,0,10.4618057608604,
7174,96,2025-08-27,7.15388870239258,5.69833326339722,0.003611111,0,0.1447222,0,0,0,0,3.640833,0,0,0,24,0,99.64,0,35.6145828962326,
7175,102,2025-08-27,7.15388870239258,5.69833326339722,0.003611111,0,0.1447222,0,0,0,0,3.640833,0,0,0,24,0,100,0,35.6145828962326,
7176,1,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7177,2,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7178,3,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7179,4,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7180,5,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7181,6,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7182,7,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7183,8,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7184,9,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7185,10,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7186,11,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7187,12,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7188,13,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7189,14,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7190,15,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7191,16,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7192,17,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7193,18,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7194,19,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7195,20,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7196,21,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7197,22,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7198,23,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7199,24,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7200,98,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7201,99,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7202,25,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7203,26,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7204,27,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7205,28,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7206,29,2025-08-29,8.79638862609863,0.0183333326131105,0,0,0,0,0,0,0,0,0,0,8.773611,24,0.01,100,5.78,0.114583328831941,
7207,30,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7208,31,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7209,32,2025-08-29,8.79805564880371,0,0,0,0,0,0,0,0,0,0,0,8.798056,24,0,0,0,0,
7210,33,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7211,34,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7212,35,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7213,36,2025-08-29,8.79444408416748,6.13444423675537,0.0008333334,0,1.907222,0,0,0,0,0,0,0,0.5227778,24,92.12,100,240.28,38.3402764797211,
7214,37,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7215,38,2025-08-29,8.79305553436279,6.36694431304932,0.004444445,0,0,0,0,0,0,0,0,0,0.02027778,24,15.78,99.85,39.71,39.7934019565582,
7216,39,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7217,40,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7218,41,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7219,42,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7220,43,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7221,44,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7222,45,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7223,46,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7224,47,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7225,48,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7226,100,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7227,101,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7228,49,2025-08-29,7.63277769088745,7.61638879776001,0.005555556,0,0,0,0,0,0,0,0,0,0,24,1.2,100,3.78,31.734953324,
7229,50,2025-08-29,7.63194465637207,3.31722211837769,0.0008333334,0,0,0,0,0,0.1402778,0,0,0,0.4716667,24,3.89,100,28.11,13.8217588265737,
7230,51,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7231,52,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7232,53,2025-08-29,7.63194465637207,6.44527769088745,0.001111111,0,0,0,0,0,0,0,0,0,0.2141667,24,3.36,100,12.52,26.855323712031,
7233,54,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7234,55,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7235,56,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7236,57,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7237,58,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7238,59,2025-08-29,7.63250017166138,7.07638883590698,0.0005555556,0,0,0,0,0,0.1416667,0,0,0,0.4180556,24,9.03,100,30.61,29.4849534829458,
7239,60,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7240,61,2025-08-29,7.63333320617676,7.03472232818604,0.03416667,0,0,0,0,0,0.1405556,0,0,0,0.3538889,24,8.93,100,30.48,29.3113430341085,
7241,62,2025-08-29,7.63805532455444,6.253333568573,0,0,0.195,0,0,0,0.09111111,0,0.09694444,0,0.0075,24,0,0,0,26.0555565357208,
7242,63,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7243,64,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
7244,65,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
